K1,K2,GROUP,CPUD,INTCD,TIMERD,SERIALD,SUMD
brcm63xx,generic,57-55,1,0,0,0,1
brcm63xx,generic,57-56,1,0,0,0,1
brcm63xx,generic,57-57,0,0,0,0,0
brcm63xx,generic,57-58,1,0,0,0,1
brcm63xx,generic,57-59,1,0,0,0,1
brcm63xx,generic,57-60,1,0,0,0,1
brcm63xx,generic,57-61,1,0,0,0,1
brcm63xx,generic,57-62,1,0,0,0,1
brcm63xx,generic,57-63,1,0,0,0,1
brcm63xx,generic,57-64,1,0,0,0,1
brcm63xx,generic,57-65,1,0,0,0,1
brcm63xx,generic,57-66,1,0,0,0,1
brcm63xx,generic,57-67,1,0,0,0,1
brcm63xx,generic,57-68,1,0,0,0,1
brcm63xx,generic,57-69,1,0,0,0,1
brcm63xx,generic,57-70,1,0,0,0,1
brcm63xx,generic,57-71,1,0,0,0,1
brcm63xx,generic,57-72,1,0,0,0,1
brcm63xx,generic,57-73,1,0,0,0,1
brcm63xx,generic,57-74,1,0,0,0,1
brcm63xx,generic,57-75,1,1,0,0,2
brcm63xx,generic,57-76,1,0,0,0,1
brcm63xx,generic,57-77,1,0,0,0,1
brcm63xx,generic,57-78,1,0,0,0,1
brcm63xx,generic,57-79,1,0,0,0,1
brcm63xx,generic,57-80,1,0,0,0,1
brcm63xx,generic,57-81,1,0,0,0,1
brcm63xx,generic,57-82,1,0,0,0,1
brcm63xx,generic,57-83,1,1,0,0,2
brcm63xx,generic,57-84,1,0,0,0,1
brcm63xx,generic,57-85,1,0,0,0,1
brcm63xx,generic,57-86,1,0,0,0,1
brcm63xx,generic,57-87,1,0,0,0,1
brcm63xx,generic,57-88,1,0,0,0,1
brcm63xx,generic,58-0,0,0,0,0,0
brcm63xx,generic,58-1,0,0,0,0,0
brcm63xx,generic,58-2,1,0,0,0,1
brcm63xx,generic,58-3,1,0,0,0,1
brcm63xx,generic,58-4,0,0,0,0,0
brcm63xx,generic,58-5,0,0,0,0,0
brcm63xx,generic,58-6,0,0,0,0,0
brcm63xx,generic,58-7,0,0,0,0,0
brcm63xx,generic,58-8,1,0,0,0,1
brcm63xx,generic,58-9,1,1,0,0,2
brcm63xx,generic,58-10,1,0,0,0,1
brcm63xx,generic,58-11,1,0,0,0,1
brcm63xx,generic,58-12,0,0,0,0,0
brcm63xx,generic,58-13,0,0,0,0,0
brcm63xx,generic,58-14,1,1,0,0,2
brcm63xx,generic,58-15,0,0,0,0,0
brcm63xx,generic,58-16,1,0,0,0,1
brcm63xx,generic,58-17,0,0,0,0,0
brcm63xx,generic,58-18,0,0,0,0,0
brcm63xx,generic,58-19,0,0,0,0,0
brcm63xx,generic,58-20,0,0,0,0,0
brcm63xx,generic,58-21,1,1,0,0,2
brcm63xx,generic,58-22,1,0,0,0,1
brcm63xx,generic,58-23,1,0,0,0,1
brcm63xx,generic,58-24,0,0,0,0,0
brcm63xx,generic,58-25,0,0,0,0,0
brcm63xx,generic,58-26,1,0,0,0,1
brcm63xx,generic,58-27,0,0,0,0,0
brcm63xx,generic,58-28,0,0,0,0,0
brcm63xx,generic,58-29,1,0,0,0,1
brcm63xx,generic,58-30,1,0,0,0,1
brcm63xx,generic,58-31,0,0,0,0,0
brcm63xx,generic,58-32,0,0,0,0,0
brcm63xx,generic,58-33,0,0,0,0,0
brcm63xx,generic,58-34,0,0,0,0,0
brcm63xx,generic,58-35,1,0,0,0,1
brcm63xx,generic,58-36,0,0,0,0,0
brcm63xx,generic,58-37,0,0,0,0,0
brcm63xx,generic,58-38,1,0,0,0,1
brcm63xx,generic,58-39,1,0,0,0,1
brcm63xx,generic,58-40,0,0,0,0,0
brcm63xx,generic,58-41,1,0,0,0,1
brcm63xx,generic,58-42,0,0,0,0,0
brcm63xx,generic,58-43,1,0,0,0,1
brcm63xx,generic,58-44,0,0,0,0,0
brcm63xx,generic,58-45,0,0,0,0,0
brcm63xx,generic,58-46,1,0,0,0,1
brcm63xx,generic,58-47,0,0,0,0,0
brcm63xx,generic,58-48,0,0,0,0,0
brcm63xx,generic,58-49,0,0,0,0,0
brcm63xx,generic,58-50,0,0,0,0,0
brcm63xx,generic,58-51,0,0,0,0,0
brcm63xx,generic,58-52,1,0,0,0,1
brcm63xx,generic,58-53,1,0,0,0,1
brcm63xx,generic,58-54,0,0,0,0,0
brcm63xx,generic,58-55,0,0,0,0,0
brcm63xx,generic,58-56,0,0,0,0,0
brcm63xx,generic,58-57,1,0,0,0,1
brcm63xx,generic,58-58,0,0,0,0,0
brcm63xx,generic,58-59,1,0,0,0,1
brcm63xx,generic,58-60,1,0,0,0,1
brcm63xx,generic,58-61,0,0,0,0,0
brcm63xx,generic,58-62,0,0,0,0,0
brcm63xx,generic,58-63,0,0,0,0,0
brcm63xx,generic,58-64,1,0,0,0,1
brcm63xx,generic,58-65,1,0,0,0,1
brcm63xx,generic,58-66,0,0,0,0,0
brcm63xx,generic,58-67,0,0,0,0,0
brcm63xx,generic,58-68,1,0,0,0,1
brcm63xx,generic,58-69,0,0,0,0,0
brcm63xx,generic,58-70,0,0,0,0,0
brcm63xx,generic,58-71,0,0,0,0,0
brcm63xx,generic,58-72,1,0,0,0,1
brcm63xx,generic,58-73,1,0,0,0,1
brcm63xx,generic,58-74,0,0,0,0,0
brcm63xx,generic,58-75,1,1,0,0,2
brcm63xx,generic,58-76,1,0,0,0,1
brcm63xx,generic,58-77,0,0,0,0,0
brcm63xx,generic,58-78,0,0,0,0,0
brcm63xx,generic,58-79,1,0,0,0,1
brcm63xx,generic,58-80,0,0,0,0,0
brcm63xx,generic,58-81,1,0,0,0,1
brcm63xx,generic,58-82,0,0,0,0,0
brcm63xx,generic,58-83,1,1,0,0,2
brcm63xx,generic,58-84,1,0,0,0,1
brcm63xx,generic,58-85,0,0,0,0,0
brcm63xx,generic,58-86,1,0,0,0,1
brcm63xx,generic,58-87,0,0,0,0,0
brcm63xx,generic,58-88,0,0,0,0,0
brcm63xx,generic,59-0,1,0,0,0,1
brcm63xx,generic,59-1,1,0,0,0,1
brcm63xx,generic,59-2,0,0,0,0,0
brcm63xx,generic,59-3,0,0,0,0,0
brcm63xx,generic,59-4,1,0,0,0,1
brcm63xx,generic,59-5,1,0,0,0,1
brcm63xx,generic,59-6,1,0,0,0,1
brcm63xx,generic,59-7,1,0,0,0,1
brcm63xx,generic,59-8,0,0,0,0,0
brcm63xx,generic,59-9,0,1,0,0,1
brcm63xx,generic,59-10,0,0,0,0,0
brcm63xx,generic,59-11,0,0,0,0,0
brcm63xx,generic,59-12,1,0,0,0,1
brcm63xx,generic,59-13,1,0,0,0,1
brcm63xx,generic,59-14,0,1,0,0,1
brcm63xx,generic,59-15,1,0,0,0,1
brcm63xx,generic,59-16,0,0,0,0,0
brcm63xx,generic,59-17,1,0,0,0,1
brcm63xx,generic,59-18,1,0,0,0,1
brcm63xx,generic,59-19,1,0,0,0,1
brcm63xx,generic,59-20,1,0,0,0,1
brcm63xx,generic,59-21,0,1,0,0,1
brcm63xx,generic,59-22,0,0,0,0,0
brcm63xx,generic,59-23,0,0,0,0,0
brcm63xx,generic,59-24,1,0,0,0,1
brcm63xx,generic,59-25,1,0,0,0,1
brcm63xx,generic,59-26,0,0,0,0,0
brcm63xx,generic,59-27,1,0,0,0,1
brcm63xx,generic,59-28,1,0,0,0,1
brcm63xx,generic,59-29,0,0,0,0,0
brcm63xx,generic,59-30,1,0,0,0,1
brcm63xx,generic,59-31,1,0,0,0,1
brcm63xx,generic,59-32,1,0,0,0,1
brcm63xx,generic,59-33,1,0,0,0,1
brcm63xx,generic,59-34,1,0,0,0,1
brcm63xx,generic,59-35,0,0,0,0,0
brcm63xx,generic,59-36,1,0,0,0,1
brcm63xx,generic,59-37,1,0,0,0,1
brcm63xx,generic,59-38,1,0,0,0,1
brcm63xx,generic,59-39,0,0,0,0,0
brcm63xx,generic,59-40,1,0,0,0,1
brcm63xx,generic,59-41,0,0,0,0,0
brcm63xx,generic,59-42,1,0,0,0,1
brcm63xx,generic,59-43,0,0,0,0,0
brcm63xx,generic,59-44,1,0,0,0,1
brcm63xx,generic,59-45,1,0,0,0,1
brcm63xx,generic,59-46,0,0,0,0,0
brcm63xx,generic,59-47,1,0,0,0,1
brcm63xx,generic,59-48,1,0,0,0,1
brcm63xx,generic,59-49,1,0,0,0,1
brcm63xx,generic,59-50,1,0,0,0,1
brcm63xx,generic,59-51,1,0,0,0,1
brcm63xx,generic,59-52,0,0,0,0,0
brcm63xx,generic,59-53,0,0,0,0,0
brcm63xx,generic,59-54,1,0,0,0,1
brcm63xx,generic,59-55,1,0,0,0,1
brcm63xx,generic,59-56,1,0,0,0,1
brcm63xx,generic,59-57,1,0,0,0,1
brcm63xx,generic,59-58,1,0,0,0,1
brcm63xx,generic,59-59,0,0,0,0,0
brcm63xx,generic,59-60,0,0,0,0,0
brcm63xx,generic,59-61,1,0,0,0,1
brcm63xx,generic,59-62,1,0,0,0,1
brcm63xx,generic,59-63,1,0,0,0,1
brcm63xx,generic,59-64,0,0,0,0,0
brcm63xx,generic,59-65,0,0,0,0,0
brcm63xx,generic,59-66,1,0,0,0,1
brcm63xx,generic,59-67,1,0,0,0,1
brcm63xx,generic,59-68,0,0,0,0,0
brcm63xx,generic,59-69,1,0,0,0,1
brcm63xx,generic,59-70,1,0,0,0,1
brcm63xx,generic,59-71,1,0,0,0,1
brcm63xx,generic,59-72,0,0,0,0,0
brcm63xx,generic,59-73,0,0,0,0,0
brcm63xx,generic,59-74,1,0,0,0,1
brcm63xx,generic,59-75,0,1,0,0,1
brcm63xx,generic,59-76,0,0,0,0,0
brcm63xx,generic,59-77,1,0,0,0,1
brcm63xx,generic,59-78,1,0,0,0,1
brcm63xx,generic,59-79,0,0,0,0,0
brcm63xx,generic,59-80,1,0,0,0,1
brcm63xx,generic,59-81,0,0,0,0,0
brcm63xx,generic,59-82,1,0,0,0,1
brcm63xx,generic,59-83,0,1,0,0,1
brcm63xx,generic,59-84,0,0,0,0,0
brcm63xx,generic,59-85,1,0,0,0,1
brcm63xx,generic,59-86,0,0,0,0,0
brcm63xx,generic,59-87,1,0,0,0,1
brcm63xx,generic,59-88,1,0,0,0,1
brcm63xx,generic,60-0,1,0,0,0,1
brcm63xx,generic,60-1,1,0,0,0,1
brcm63xx,generic,60-2,0,0,0,0,0
brcm63xx,generic,60-3,0,0,0,0,0
brcm63xx,generic,60-4,1,0,0,0,1
brcm63xx,generic,60-5,1,0,0,0,1
brcm63xx,generic,60-6,1,0,0,0,1
brcm63xx,generic,60-7,1,0,0,0,1
brcm63xx,generic,60-8,0,0,0,0,0
brcm63xx,generic,60-9,0,1,0,0,1
brcm63xx,generic,60-10,0,0,0,0,0
brcm63xx,generic,60-11,0,0,0,0,0
brcm63xx,generic,60-12,1,0,0,0,1
brcm63xx,generic,60-13,1,0,0,0,1
brcm63xx,generic,60-14,0,1,0,0,1
brcm63xx,generic,60-15,1,0,0,0,1
brcm63xx,generic,60-16,0,0,0,0,0
brcm63xx,generic,60-17,1,0,0,0,1
brcm63xx,generic,60-18,1,0,0,0,1
brcm63xx,generic,60-19,1,0,0,0,1
brcm63xx,generic,60-20,1,0,0,0,1
brcm63xx,generic,60-21,0,1,0,0,1
brcm63xx,generic,60-22,0,0,0,0,0
brcm63xx,generic,60-23,0,0,0,0,0
brcm63xx,generic,60-24,1,0,0,0,1
brcm63xx,generic,60-25,1,0,0,0,1
brcm63xx,generic,60-26,0,0,0,0,0
brcm63xx,generic,60-27,1,0,0,0,1
brcm63xx,generic,60-28,1,0,0,0,1
brcm63xx,generic,60-29,0,0,0,0,0
brcm63xx,generic,60-30,1,0,0,0,1
brcm63xx,generic,60-31,1,0,0,0,1
brcm63xx,generic,60-32,1,0,0,0,1
brcm63xx,generic,60-33,1,0,0,0,1
brcm63xx,generic,60-34,1,0,0,0,1
brcm63xx,generic,60-35,0,0,0,0,0
brcm63xx,generic,60-36,1,0,0,0,1
brcm63xx,generic,60-37,1,0,0,0,1
brcm63xx,generic,60-38,1,0,0,0,1
brcm63xx,generic,60-39,0,0,0,0,0
brcm63xx,generic,60-40,1,0,0,0,1
brcm63xx,generic,60-41,0,0,0,0,0
brcm63xx,generic,60-42,1,0,0,0,1
brcm63xx,generic,60-43,0,0,0,0,0
brcm63xx,generic,60-44,1,0,0,0,1
brcm63xx,generic,60-45,1,0,0,0,1
brcm63xx,generic,60-46,0,0,0,0,0
brcm63xx,generic,60-47,1,0,0,0,1
brcm63xx,generic,60-48,1,0,0,0,1
brcm63xx,generic,60-49,1,0,0,0,1
brcm63xx,generic,60-50,1,0,0,0,1
brcm63xx,generic,60-51,1,0,0,0,1
brcm63xx,generic,60-52,0,0,0,0,0
brcm63xx,generic,60-53,0,0,0,0,0
brcm63xx,generic,60-54,1,0,0,0,1
brcm63xx,generic,60-55,1,0,0,0,1
brcm63xx,generic,60-56,1,0,0,0,1
brcm63xx,generic,60-57,1,0,0,0,1
brcm63xx,generic,60-58,1,0,0,0,1
brcm63xx,generic,60-59,0,0,0,0,0
brcm63xx,generic,60-60,0,0,0,0,0
brcm63xx,generic,60-61,1,0,0,0,1
brcm63xx,generic,60-62,1,0,0,0,1
brcm63xx,generic,60-63,1,0,0,0,1
brcm63xx,generic,60-64,0,0,0,0,0
brcm63xx,generic,60-65,0,0,0,0,0
brcm63xx,generic,60-66,1,0,0,0,1
brcm63xx,generic,60-67,1,0,0,0,1
brcm63xx,generic,60-68,0,0,0,0,0
brcm63xx,generic,60-69,1,0,0,0,1
brcm63xx,generic,60-70,1,0,0,0,1
brcm63xx,generic,60-71,1,0,0,0,1
brcm63xx,generic,60-72,0,0,0,0,0
brcm63xx,generic,60-73,0,0,0,0,0
brcm63xx,generic,60-74,1,0,0,0,1
brcm63xx,generic,60-75,0,1,0,0,1
brcm63xx,generic,60-76,0,0,0,0,0
brcm63xx,generic,60-77,1,0,0,0,1
brcm63xx,generic,60-78,1,0,0,0,1
brcm63xx,generic,60-79,0,0,0,0,0
brcm63xx,generic,60-80,1,0,0,0,1
brcm63xx,generic,60-81,0,0,0,0,0
brcm63xx,generic,60-82,1,0,0,0,1
brcm63xx,generic,60-83,0,1,0,0,1
brcm63xx,generic,60-84,0,0,0,0,0
brcm63xx,generic,60-85,1,0,0,0,1
brcm63xx,generic,60-86,0,0,0,0,0
brcm63xx,generic,60-87,1,0,0,0,1
brcm63xx,generic,60-88,1,0,0,0,1
brcm63xx,generic,61-0,0,0,0,0,0
brcm63xx,generic,61-1,0,0,0,0,0
brcm63xx,generic,61-2,1,0,0,0,1
brcm63xx,generic,61-3,1,0,0,0,1
brcm63xx,generic,61-4,0,0,0,0,0
brcm63xx,generic,61-5,0,0,0,0,0
brcm63xx,generic,61-6,0,0,0,0,0
brcm63xx,generic,61-7,0,0,0,0,0
brcm63xx,generic,61-8,1,0,0,0,1
brcm63xx,generic,61-9,1,1,0,0,2
brcm63xx,generic,61-10,1,0,0,0,1
brcm63xx,generic,61-11,1,0,0,0,1
brcm63xx,generic,61-12,0,0,0,0,0
brcm63xx,generic,61-13,0,0,0,0,0
brcm63xx,generic,61-14,1,1,0,0,2
brcm63xx,generic,61-15,0,0,0,0,0
brcm63xx,generic,61-16,1,0,0,0,1
brcm63xx,generic,61-17,0,0,0,0,0
brcm63xx,generic,61-18,0,0,0,0,0
brcm63xx,generic,61-19,0,0,0,0,0
brcm63xx,generic,61-20,0,0,0,0,0
brcm63xx,generic,61-21,1,1,0,0,2
brcm63xx,generic,61-22,1,0,0,0,1
brcm63xx,generic,61-23,1,0,0,0,1
brcm63xx,generic,61-24,0,0,0,0,0
brcm63xx,generic,61-25,0,0,0,0,0
brcm63xx,generic,61-26,1,0,0,0,1
brcm63xx,generic,61-27,0,0,0,0,0
brcm63xx,generic,61-28,0,0,0,0,0
brcm63xx,generic,61-29,1,0,0,0,1
brcm63xx,generic,61-30,1,0,0,0,1
brcm63xx,generic,61-31,0,0,0,0,0
brcm63xx,generic,61-32,0,0,0,0,0
brcm63xx,generic,61-33,0,0,0,0,0
brcm63xx,generic,61-34,0,0,0,0,0
brcm63xx,generic,61-35,1,0,0,0,1
brcm63xx,generic,61-36,0,0,0,0,0
brcm63xx,generic,61-37,0,0,0,0,0
brcm63xx,generic,61-38,1,0,0,0,1
brcm63xx,generic,61-39,1,0,0,0,1
brcm63xx,generic,61-40,0,0,0,0,0
brcm63xx,generic,61-41,1,0,0,0,1
brcm63xx,generic,61-42,0,0,0,0,0
brcm63xx,generic,61-43,1,0,0,0,1
brcm63xx,generic,61-44,0,0,0,0,0
brcm63xx,generic,61-45,0,0,0,0,0
brcm63xx,generic,61-46,1,0,0,0,1
brcm63xx,generic,61-47,0,0,0,0,0
brcm63xx,generic,61-48,0,0,0,0,0
brcm63xx,generic,61-49,0,0,0,0,0
brcm63xx,generic,61-50,0,0,0,0,0
brcm63xx,generic,61-51,0,0,0,0,0
brcm63xx,generic,61-52,1,0,0,0,1
brcm63xx,generic,61-53,1,0,0,0,1
brcm63xx,generic,61-54,0,0,0,0,0
brcm63xx,generic,61-55,0,0,0,0,0
brcm63xx,generic,61-56,0,0,0,0,0
brcm63xx,generic,61-57,1,0,0,0,1
brcm63xx,generic,61-58,0,0,0,0,0
brcm63xx,generic,61-59,1,0,0,0,1
brcm63xx,generic,61-60,1,0,0,0,1
brcm63xx,generic,61-61,0,0,0,0,0
brcm63xx,generic,61-62,0,0,0,0,0
brcm63xx,generic,61-63,0,0,0,0,0
brcm63xx,generic,61-64,1,0,0,0,1
brcm63xx,generic,61-65,1,0,0,0,1
brcm63xx,generic,61-66,0,0,0,0,0
brcm63xx,generic,61-67,0,0,0,0,0
brcm63xx,generic,61-68,1,0,0,0,1
brcm63xx,generic,61-69,0,0,0,0,0
brcm63xx,generic,61-70,0,0,0,0,0
brcm63xx,generic,61-71,0,0,0,0,0
brcm63xx,generic,61-72,1,0,0,0,1
brcm63xx,generic,61-73,1,0,0,0,1
brcm63xx,generic,61-74,0,0,0,0,0
brcm63xx,generic,61-75,1,1,0,0,2
brcm63xx,generic,61-76,1,0,0,0,1
brcm63xx,generic,61-77,0,0,0,0,0
brcm63xx,generic,61-78,0,0,0,0,0
brcm63xx,generic,61-79,1,0,0,0,1
brcm63xx,generic,61-80,0,0,0,0,0
brcm63xx,generic,61-81,1,0,0,0,1
brcm63xx,generic,61-82,0,0,0,0,0
brcm63xx,generic,61-83,1,1,0,0,2
brcm63xx,generic,61-84,1,0,0,0,1
brcm63xx,generic,61-85,0,0,0,0,0
brcm63xx,generic,61-86,1,0,0,0,1
brcm63xx,generic,61-87,0,0,0,0,0
brcm63xx,generic,61-88,0,0,0,0,0
brcm63xx,generic,62-0,0,0,0,0,0
brcm63xx,generic,62-1,0,0,0,0,0
brcm63xx,generic,62-2,1,0,0,0,1
brcm63xx,generic,62-3,1,0,0,0,1
brcm63xx,generic,62-4,0,0,0,0,0
brcm63xx,generic,62-5,0,0,0,0,0
brcm63xx,generic,62-6,0,0,0,0,0
brcm63xx,generic,62-7,0,0,0,0,0
brcm63xx,generic,62-8,1,0,0,0,1
brcm63xx,generic,62-9,1,1,0,0,2
brcm63xx,generic,62-10,1,0,0,0,1
brcm63xx,generic,62-11,1,0,0,0,1
brcm63xx,generic,62-12,0,0,0,0,0
brcm63xx,generic,62-13,0,0,0,0,0
brcm63xx,generic,62-14,1,1,0,0,2
brcm63xx,generic,62-15,0,0,0,0,0
brcm63xx,generic,62-16,1,0,0,0,1
brcm63xx,generic,62-17,0,0,0,0,0
brcm63xx,generic,62-18,0,0,0,0,0
brcm63xx,generic,62-19,0,0,0,0,0
brcm63xx,generic,62-20,0,0,0,0,0
brcm63xx,generic,62-21,1,1,0,0,2
brcm63xx,generic,62-22,1,0,0,0,1
brcm63xx,generic,62-23,1,0,0,0,1
brcm63xx,generic,62-24,0,0,0,0,0
brcm63xx,generic,62-25,0,0,0,0,0
brcm63xx,generic,62-26,1,0,0,0,1
brcm63xx,generic,62-27,0,0,0,0,0
brcm63xx,generic,62-28,0,0,0,0,0
brcm63xx,generic,62-29,1,0,0,0,1
brcm63xx,generic,62-30,1,0,0,0,1
brcm63xx,generic,62-31,0,0,0,0,0
brcm63xx,generic,62-32,0,0,0,0,0
brcm63xx,generic,62-33,0,0,0,0,0
brcm63xx,generic,62-34,0,0,0,0,0
brcm63xx,generic,62-35,1,0,0,0,1
brcm63xx,generic,62-36,0,0,0,0,0
brcm63xx,generic,62-37,0,0,0,0,0
brcm63xx,generic,62-38,1,0,0,0,1
brcm63xx,generic,62-39,1,0,0,0,1
brcm63xx,generic,62-40,0,0,0,0,0
brcm63xx,generic,62-41,1,0,0,0,1
brcm63xx,generic,62-42,0,0,0,0,0
brcm63xx,generic,62-43,1,0,0,0,1
brcm63xx,generic,62-44,0,0,0,0,0
brcm63xx,generic,62-45,0,0,0,0,0
brcm63xx,generic,62-46,1,0,0,0,1
brcm63xx,generic,62-47,0,0,0,0,0
brcm63xx,generic,62-48,0,0,0,0,0
brcm63xx,generic,62-49,0,0,0,0,0
brcm63xx,generic,62-50,0,0,0,0,0
brcm63xx,generic,62-51,0,0,0,0,0
brcm63xx,generic,62-52,1,0,0,0,1
brcm63xx,generic,62-53,1,0,0,0,1
brcm63xx,generic,62-54,0,0,0,0,0
brcm63xx,generic,62-55,0,0,0,0,0
brcm63xx,generic,62-56,0,0,0,0,0
brcm63xx,generic,62-57,1,0,0,0,1
brcm63xx,generic,62-58,0,0,0,0,0
brcm63xx,generic,62-59,1,0,0,0,1
brcm63xx,generic,62-60,1,0,0,0,1
brcm63xx,generic,62-61,0,0,0,0,0
brcm63xx,generic,62-62,0,0,0,0,0
brcm63xx,generic,62-63,0,0,0,0,0
brcm63xx,generic,62-64,1,0,0,0,1
brcm63xx,generic,62-65,1,0,0,0,1
brcm63xx,generic,62-66,0,0,0,0,0
brcm63xx,generic,62-67,0,0,0,0,0
brcm63xx,generic,62-68,1,0,0,0,1
brcm63xx,generic,62-69,0,0,0,0,0
brcm63xx,generic,62-70,0,0,0,0,0
brcm63xx,generic,62-71,0,0,0,0,0
brcm63xx,generic,62-72,1,0,0,0,1
brcm63xx,generic,62-73,1,0,0,0,1
brcm63xx,generic,62-74,0,0,0,0,0
brcm63xx,generic,62-75,1,1,0,0,2
brcm63xx,generic,62-76,1,0,0,0,1
brcm63xx,generic,62-77,0,0,0,0,0
brcm63xx,generic,62-78,0,0,0,0,0
brcm63xx,generic,62-79,1,0,0,0,1
brcm63xx,generic,62-80,0,0,0,0,0
brcm63xx,generic,62-81,1,0,0,0,1
brcm63xx,generic,62-82,0,0,0,0,0
brcm63xx,generic,62-83,1,1,0,0,2
brcm63xx,generic,62-84,1,0,0,0,1
brcm63xx,generic,62-85,0,0,0,0,0
brcm63xx,generic,62-86,1,0,0,0,1
brcm63xx,generic,62-87,0,0,0,0,0
brcm63xx,generic,62-88,0,0,0,0,0
brcm63xx,generic,63-0,0,0,0,0,0
brcm63xx,generic,63-1,0,0,0,0,0
brcm63xx,generic,63-2,1,0,0,0,1
brcm63xx,generic,63-3,1,0,0,0,1
brcm63xx,generic,63-4,0,0,0,0,0
brcm63xx,generic,63-5,0,0,0,0,0
brcm63xx,generic,63-6,0,0,0,0,0
brcm63xx,generic,63-7,0,0,0,0,0
brcm63xx,generic,63-8,1,0,0,0,1
brcm63xx,generic,63-9,1,1,0,0,2
brcm63xx,generic,63-10,1,0,0,0,1
brcm63xx,generic,63-11,1,0,0,0,1
brcm63xx,generic,63-12,0,0,0,0,0
brcm63xx,generic,63-13,0,0,0,0,0
brcm63xx,generic,63-14,1,1,0,0,2
brcm63xx,generic,63-15,0,0,0,0,0
brcm63xx,generic,63-16,1,0,0,0,1
brcm63xx,generic,63-17,0,0,0,0,0
brcm63xx,generic,63-18,0,0,0,0,0
brcm63xx,generic,63-19,0,0,0,0,0
brcm63xx,generic,63-20,0,0,0,0,0
brcm63xx,generic,63-21,1,1,0,0,2
brcm63xx,generic,63-22,1,0,0,0,1
brcm63xx,generic,63-23,1,0,0,0,1
brcm63xx,generic,63-24,0,0,0,0,0
brcm63xx,generic,63-25,0,0,0,0,0
brcm63xx,generic,63-26,1,0,0,0,1
brcm63xx,generic,63-27,0,0,0,0,0
brcm63xx,generic,63-28,0,0,0,0,0
brcm63xx,generic,63-29,1,0,0,0,1
brcm63xx,generic,63-30,1,0,0,0,1
brcm63xx,generic,63-31,0,0,0,0,0
brcm63xx,generic,63-32,0,0,0,0,0
brcm63xx,generic,63-33,0,0,0,0,0
brcm63xx,generic,63-34,0,0,0,0,0
brcm63xx,generic,63-35,1,0,0,0,1
brcm63xx,generic,63-36,0,0,0,0,0
brcm63xx,generic,63-37,0,0,0,0,0
brcm63xx,generic,63-38,1,0,0,0,1
brcm63xx,generic,63-39,1,0,0,0,1
brcm63xx,generic,63-40,0,0,0,0,0
brcm63xx,generic,63-41,1,0,0,0,1
brcm63xx,generic,63-42,0,0,0,0,0
brcm63xx,generic,63-43,1,0,0,0,1
brcm63xx,generic,63-44,0,0,0,0,0
brcm63xx,generic,63-45,0,0,0,0,0
brcm63xx,generic,63-46,1,0,0,0,1
brcm63xx,generic,63-47,0,0,0,0,0
brcm63xx,generic,63-48,0,0,0,0,0
brcm63xx,generic,63-49,0,0,0,0,0
brcm63xx,generic,63-50,0,0,0,0,0
brcm63xx,generic,63-51,0,0,0,0,0
brcm63xx,generic,63-52,1,0,0,0,1
brcm63xx,generic,63-53,1,0,0,0,1
brcm63xx,generic,63-54,0,0,0,0,0
brcm63xx,generic,63-55,0,0,0,0,0
brcm63xx,generic,63-56,0,0,0,0,0
brcm63xx,generic,63-57,1,0,0,0,1
brcm63xx,generic,63-58,0,0,0,0,0
brcm63xx,generic,63-59,1,0,0,0,1
brcm63xx,generic,63-60,1,0,0,0,1
brcm63xx,generic,63-61,0,0,0,0,0
brcm63xx,generic,63-62,0,0,0,0,0
brcm63xx,generic,63-63,0,0,0,0,0
brcm63xx,generic,63-64,1,0,0,0,1
brcm63xx,generic,63-65,1,0,0,0,1
brcm63xx,generic,63-66,0,0,0,0,0
brcm63xx,generic,63-67,0,0,0,0,0
brcm63xx,generic,63-68,1,0,0,0,1
brcm63xx,generic,63-69,0,0,0,0,0
brcm63xx,generic,63-70,0,0,0,0,0
brcm63xx,generic,63-71,0,0,0,0,0
brcm63xx,generic,63-72,1,0,0,0,1
brcm63xx,generic,63-73,1,0,0,0,1
brcm63xx,generic,63-74,0,0,0,0,0
brcm63xx,generic,63-75,1,1,0,0,2
brcm63xx,generic,63-76,1,0,0,0,1
brcm63xx,generic,63-77,0,0,0,0,0
brcm63xx,generic,63-78,0,0,0,0,0
brcm63xx,generic,63-79,1,0,0,0,1
brcm63xx,generic,63-80,0,0,0,0,0
brcm63xx,generic,63-81,1,0,0,0,1
brcm63xx,generic,63-82,0,0,0,0,0
brcm63xx,generic,63-83,1,1,0,0,2
brcm63xx,generic,63-84,1,0,0,0,1
brcm63xx,generic,63-85,0,0,0,0,0
brcm63xx,generic,63-86,1,0,0,0,1
brcm63xx,generic,63-87,0,0,0,0,0
brcm63xx,generic,63-88,0,0,0,0,0
brcm63xx,generic,64-0,1,0,0,0,1
brcm63xx,generic,64-1,1,0,0,0,1
brcm63xx,generic,64-2,0,0,0,0,0
brcm63xx,generic,64-3,0,0,0,0,0
brcm63xx,generic,64-4,1,0,0,0,1
brcm63xx,generic,64-5,1,0,0,0,1
brcm63xx,generic,64-6,1,0,0,0,1
brcm63xx,generic,64-7,1,0,0,0,1
brcm63xx,generic,64-8,0,0,0,0,0
brcm63xx,generic,64-9,0,1,0,0,1
brcm63xx,generic,64-10,0,0,0,0,0
brcm63xx,generic,64-11,0,0,0,0,0
brcm63xx,generic,64-12,1,0,0,0,1
