Target,Subtarget,IMAGE,REALBOOT
ramips,rt305x,49661d9b5e321473f6affe966210a788a3226163.bin.log,46.46900010108948
ramips,rt305x,0bf0cb6fc704020063de4e34fdce7eb9d07a9986.bin.log,49.84100008010864
ramips,rt305x,973c80c6779f396e9b6ae11729871758ec45423d.bin.log,50.1949999332428
ramips,rt305x,c53278114c044e1f0366b6e7facc0a1d90645c89.bin.log,46.2739999294281
ramips,rt305x,67fd63b515fe08688fac15a6128e7971a6788093.bin.log,50.50200009346008
ramips,rt305x,2fc5d7a8751eff130f853b3bb52b607539806051.bin.log,58.94700002670288
ramips,rt305x,70a2f95da8ac8553a8c1bda1b3b2e71372439cfd.bin.log,40.805999994277954
ramips,rt305x,739abceac7a5e7011a191ed36dd42f46ff30d4fe.bin.log,53.29900002479553
ramips,rt305x,0f59c0d0e7228b08d909415e6656a9d56e7de371.bin.log,48.918999910354614
ramips,rt305x,b9d4a1a5e74f9e73ba2707877697df3069451f78.bin.log,54.57699990272522
ramips,rt305x,584d5c9c1fb2af2c78426100b223d9e2edb398c6.bin.log,44.30499982833862
ramips,rt305x,c4359b24ee555e14342cd0e36d7dde2a7d9fd013.bin.log,50.200000047683716
ramips,rt305x,b2ad521d27faa3c964decac052dd1605deeb1d52.bin.log,52.057000160217285
ramips,rt305x,730cfcbc8d385aaedc29160012bdb96616176fbb.bin.log,44.569000005722046
ramips,rt305x,98f0057aae1c38ce5be891edff1fa057d404f9f6.bin.log,48.10199999809265
ramips,rt305x,b65d0fb3cc20300c1eb5421e2c3974d922e81e94.bin.log,44.52500009536743
ramips,rt305x,1202219d2e9333cc16f246e3682e45ba4bf75453.bin.log,53.111000061035156
ramips,rt305x,3975155bfd27a6b9bddda3cb34b2c213c5f4e68a.bin.log,39.99900007247925
ramips,rt305x,91f843fb489de1b77eb9648127be6b233ecd4d2d.bin.log,47.28200006484985
ramips,rt305x,7e01c74804325fff9813c63404254bd3e4c8e0dc.bin.log,54.60599994659424
ramips,rt305x,d6830d97dfde5ab97e34f458cfd98267194686e1.bin.log,51.495999813079834
ramips,rt305x,7d41188788fba6bb17ccc9ea0dd6face5ae8369b.bin.log,46.98699998855591
ramips,rt305x,39b329f98446bb71f95a27f3a721e61f71f94376.bin.log,50.48399996757507
ramips,rt305x,2551a88be490ebeea8a25fe1184270eb8e7fa983.bin.log,44.198999881744385
ramips,rt305x,2dca9f12b50fd7342e07cd837562a0fa5408323b.bin.log,48.65599989891052
ramips,rt305x,f721760e90725e5463530ae594b7de55c813c772.bin.log,49.58800005912781
ramips,rt305x,0350bb3d2c127274dfd199edc6d0373b984f1d32.bin.log,58.08099985122681
ramips,rt305x,9f7939badb3397444366b6ea2e00fbe38299b099.bin.log,51.9779999256134
ramips,rt305x,6d1ccfd19b62d7170b25a80ffff7e76f2be46369.bin.log,54.111000061035156
ramips,rt305x,a61a42379a5833d8553c608afa6b30d865a813c1.bin.log,52.33299994468689
ramips,rt305x,c640a2db28193f91ef438b1042b6d94e3c9531a4.bin.log,46.861000061035156
ramips,rt305x,85ec4f0ef5b8254e5799d20134a91613ff134bf1.bin.log,55.545000076293945
ramips,rt305x,c79e35bfc0232299ec0c28341787eea944e1f0a9.bin.log,56.145999908447266
ramips,rt305x,27e7d6ad189043d2de12fcb349450dcf037dfb72.bin.log,48.88699984550476
ramips,rt305x,ab12f1d787e420e976391e89019383fe4c2cedf3.bin.log,45.25500011444092
ramips,rt305x,ba655e7eb514b7b794775019bd70ba23a40eabe0.bin.log,48.901000022888184
ramips,rt305x,12db6c43f4728cd7a3728daa20fb57a1f381d670.bin.log,51.430999994277954
ramips,rt305x,e83decfd2b1036c6462ed9f1365ce206dbca387a.bin.log,56.58199977874756
ramips,rt305x,6e246019bb3db7e9a21515b77c69167d51206de3.bin.log,58.56099987030029
ramips,rt305x,c4aae1b10d04850b2d0368df83f73995eb194e16.bin.log,59.41799998283386
ramips,rt305x,e10d118e895d76456779366201be169057484739.bin.log,53.99000000953674
ramips,rt305x,255c9c880d535c98d6de35132ea7fb9bfd9ce924.bin.log,55.78500008583069
ramips,rt305x,032d78ac31efdb8ab303ab5bbd9aab74e4d20df8.bin.log,47.514999866485596
ramips,rt305x,d5e9dd2276726e7fb6832ddf73461b992e2bc821.bin.log,55.06500005722046
ramips,rt305x,759097f8365f390173684f639e359ea1db0d5ffc.bin.log,47.848999977111816
ramips,rt305x,bd66a74ace09c46732caafb33c97d16d66c5fef6.bin.log,43.36400008201599
ramips,rt305x,5fd9285a5045f447fdcf930f933cb11db254872e.bin.log,52.58500003814697
ramips,rt305x,4f9f827c9853494d62a190f521c8568d95b18501.bin.log,52.25399994850159
ramips,rt305x,6813e99b1062e2fafa3c40c996b5797c90c71cbf.bin.log,54.555999994277954
ramips,rt305x,06ebdffdab4fb1d7816a5f8364954351abb0eaf4.bin.log,52.32200002670288
ramips,rt305x,99b8978a93de161a96c266043ac3d417f41e112a.bin.log,51.03400015830994
ramips,rt305x,9efb85121d273e10448bbdd974b406b0f0dd3f75.bin.log,52.49000000953674
ramips,rt305x,3ba149c10d6f22be423d2062eb3e4359072e3ad8.bin.log,39.76099991798401
ramips,rt305x,b135e216a1d87681dda66436f30d2440297866a1.bin.log,36.918999910354614
ramips,rt305x,4e802c7bfcfbdfcd71015c7813d9936f17eda640.bin.log,49.14800000190735
ramips,rt305x,6cc9ad3dc2d46440f008b486a4ede34ff02dc818.bin.log,52.34299993515015
ramips,rt305x,652f4b152aafbf34059f55bf094243c7695c1c9a.bin.log,48.60800004005432
ramips,rt305x,8876a2261cf405255ca062c7a1fcd49b6a3024dc.bin.log,46.29700016975403
ramips,rt305x,1780587abc1c1e782b4013e195b36ffd1a7f7a5a.bin.log,46.08199977874756
ramips,rt305x,cbb2172cd1a56f066d199c8a0d425cd535a9d4cb.bin.log,52.05900001525879
ramips,rt305x,d52836b033583256ddfcd3614fe009d358508e89.bin.log,54.16000008583069
ramips,rt305x,f54ed26bf6113b22072e84ab54515e1a5444757b.bin.log,48.91600012779236
ramips,rt305x,6096c51caa84ca36ae8f71c2baaa6bb14586eb0f.bin.log,54.7960000038147
ramips,rt305x,0a8ae059a609d47fe97a730b8ecbb7480296a851.bin.log,46.20400023460388
ramips,rt305x,06e6f926794e36ca96480d0dc6c2376d8700b873.bin.log,49.99300003051758
ramips,rt305x,713183583fcbcbcf48ddc86c693eef70f283934e.bin.log,43.61899995803833
ramips,rt305x,ca2b7f0cd49c6f0f17e35a4b59f7e122cfcc087f.bin.log,47.700000047683716
ramips,rt305x,dcca930c0cc8305138e3d6f53e58446c1eef054c.bin.log,45.19700002670288
ramips,rt305x,7d8114a355928aa0863208358a548f1e555586ae.bin.log,51.2039999961853
ramips,rt305x,ad3f23c684e0f411e79dee6c079383c94b0b260c.bin.log,59.789000034332275
ramips,rt305x,8c5353095ce098fea19455fcf3cced928d77a33e.bin.log,52.378000020980835
ramips,rt305x,7baff13b7eae61641065188328b1ea96d6834802.bin.log,47.54900002479553
ramips,rt305x,eb0cf527e2e2450fe451ffc4ae68db50ddcf56cd.bin.log,50.187000036239624
ramips,rt305x,261eb59c3f72e568d6f36ff91fc504114096d245.bin.log,56.41700005531311
ramips,rt305x,26f3017bb13d97983f4324ddaac2b090afae8ed1.bin.log,48.57600021362305
ramips,rt305x,b1764f5ebf5b37ca1fbd2ef1714dfe3364b1da64.bin.log,47.5460000038147
ramips,rt305x,31905c346a13dba1b34a021108a8fdaa425338a6.bin.log,52.793999910354614
ramips,rt305x,2863727a37fb1a468c2c93366f6ffa8332c1e024.bin.log,52.87899994850159
ramips,rt305x,662c5612c6ca8304622fba4004dd2e24c7d2b1fe.bin.log,51.45700001716614
ramips,rt305x,c51b8844ccc5661f7f55fb149c8d968fab4488f1.bin.log,55.263999938964844
ramips,rt305x,df342a7173dfc959dc33233ce0671214f14d49ca.bin.log,49.08900022506714
ramips,rt305x,33603e7db965a67b1859ec0263d4b7a6cfe6c155.bin.log,50.151999950408936
ramips,rt305x,33490f7c797822832c87903e32dede906e5f7916.bin.log,47.13599991798401
ramips,rt305x,55ba3654716a938987b9e7c4fa8d533d6dcfb379.bin.log,48.17200016975403
ramips,rt305x,5e44efef9625f3d5d37d0fc9f142473031c46ad3.bin.log,55.29099988937378
ramips,rt305x,b4aea72be09ad65d2a02454b0248ad590e02dd75.bin.log,52.51900005340576
ramips,rt305x,92e1759318979549b803e2b53135934b75ff7fea.bin.log,51.069000005722046
ramips,rt305x,05396af750e109d49e4da35c63bfa2384470e84e.bin.log,49.50999999046326
ramips,rt305x,fd95b6c1509b943cff58a7934a92751284901e9d.bin.log,49.848000049591064
ramips,rt305x,68a965677a8fd7c3f64521bf7c45ace246d4485d.bin.log,48.85899996757507
ramips,rt305x,696174c65671a48cc8052bd6e98abaa2c4928324.bin.log,49.48300004005432
ramips,rt305x,7606a4770c1b65642486ce9ee57bd2df656bcc04.bin.log,55.86399984359741
ramips,rt305x,a1610a5545a482b32771385ea34de7cd1f5119ee.bin.log,53.43599987030029
ramips,rt305x,70a286ff3b4b7bb34f499bdbf3bc367eac31a536.bin.log,43.22099995613098
ramips,rt305x,f27d14b7ecbf0bcd9ccb1e391b4925fd7cade5c3.bin.log,46.52300000190735
ramips,rt305x,22c5f238f9bfe194e2646a33727ef401d5db9d06.bin.log,56.43499994277954
ramips,rt305x,1f737283fc5c6c42b7fd7dfea7e1c2c42a856e9a.bin.log,50.23300004005432
ramips,rt305x,7bfafeff408ab63a4397bb60327843add0989736.bin.log,53.049999952316284
ramips,rt305x,d8cc0c7b86be4f11d537de8a03d993a38eb981f8.bin.log,46.2739999294281
ramips,rt305x,504986b53b8b88001e297e1b6f78c0d805f0c280.bin.log,48.80999994277954
ramips,rt305x,12705d49da860c0c105555fbdce49229e1c09951.bin.log,49.223999977111816
ramips,rt305x,ca68fddc9072b1490e7e7adcb2c7bfeb48b6471d.bin.log,46.22199988365173
ramips,rt305x,f57d10a7b5fe4b66c4c9d07d9bd1afda98a69438.bin.log,41.07099986076355
ramips,rt305x,85b83f0f891ddebae1332056b91e8011e7fe2955.bin.log,51.65000009536743
ramips,rt305x,d5c9fb5a70443f77f017541e1420e501a7058a01.bin.log,51.72599983215332
ramips,rt305x,bd4b7ca395073cf60f4d044433882ab2543616a2.bin.log,48.128000020980835
ramips,rt305x,98d79e288088cc665b6c06c55c3357c97178e4f8.bin.log,47.920000076293945
ramips,rt305x,785a5ba28d35a46d0ce58445f1b6b42c6388180e.bin.log,52.573999881744385
ramips,rt305x,cb0450caadd4b40ea4c5e4628c632fc7bef9e171.bin.log,55.13499999046326
ramips,rt305x,16b1b3520ae420582682e7155bff8b9fdf0fd547.bin.log,50.2739999294281
ramips,rt305x,c9f1b6de5079f2f2c60eda4895614460208d6df9.bin.log,47.287999868392944
ramips,rt305x,b06c3570391f63232ac7bc78cdde34c55c2e7d73.bin.log,52.871999979019165
ramips,rt305x,0fa7fbb9112880e3a844683b82039cc542a990d9.bin.log,58.97699999809265
ramips,rt305x,8218246d5dadfaaa0bf6e815d50e8dbf3f677f36.bin.log,51.22099995613098
ramips,rt305x,3d1c79082dde73042540ddc3d8973e0b9d4fa4a8.bin.log,45.865999937057495
ramips,rt305x,02eeaaff8c68182e829c32c9494c3a723c14fdb4.bin.log,47.04299998283386
ramips,rt305x,1dbc03bb38177789f834b97ba4edd120cdc028cb.bin.log,46.96499991416931
ramips,rt305x,6e00f5ef3bc23a679d4039dbc106cd30bb8a44db.bin.log,46.50499987602234
ramips,rt305x,11d91422c9705f1dd793309460feb04de56dbc3a.bin.log,48.632999897003174
ramips,rt305x,5e6edb482d564fe682d88fd2ebf4df2ca7698a18.bin.log,50.02999997138977
ramips,rt305x,c7b22775687d33a48a20938d8a34b11c049f22ba.bin.log,43.062000036239624
ramips,rt305x,3e1f947830a92afbc410911cfb5d500822ed1a6a.bin.log,50.76199984550476
ramips,rt305x,576f57a6ff54a3c787b54758bb2311007b057894.bin.log,49.117000102996826
ramips,rt305x,97735ec94dc71a8f81eaebf907df5c7768475e87.bin.log,52.830000162124634
ramips,rt305x,e1a9d6ac90a8948df19ab06d4764a19f2560b4bd.bin.log,53.52900004386902
ramips,rt305x,d6af819f677648ff1c7d928a3035ee2f4d96d991.bin.log,51.05200004577637
ramips,rt305x,96b0cdebdac4e051b3427e785cc218246e2ca7ad.bin.log,51.01400017738342
ramips,rt305x,556add10a0e59d7252115c20c2b1a65f09d0b358.bin.log,46.57800006866455
ramips,rt305x,8f35e0c6e4a83dd90bdf1d8659d5c21fdc74facc.bin.log,51.02500009536743
ramips,rt305x,fdfe3f0084a6af86a366c1f9d9fedb1932a62772.bin.log,56.23699998855591
ramips,rt305x,be444f714f2acbbf72d9e9ca6214e2e2aff874af.bin.log,42.15299987792969
ramips,rt305x,018d961d0f25ef8079d23c9aab10851a36437440.bin.log,52.36899995803833
ramips,rt305x,5b2adba14a9296975bf843b022fb41ede2da632c.bin.log,50.33400011062622
ramips,rt305x,40853d1b9ab388eb2d4aac83ec3ccdb2e34f2f25.bin.log,40.09400010108948
ramips,rt305x,f0b374b6b07239d511f7121c13ac82fb9136cb56.bin.log,57.00800013542175
ramips,rt305x,425f1d0c21fca1df8e911d07f7756af17529b762.bin.log,57.94599986076355
ramips,rt305x,667221968b73be2bb081d68bee1072b0261a361f.bin.log,45.48099994659424
ramips,rt305x,2312de4513368f8796c696204f115e373881c8bd.bin.log,53.450000047683716
ramips,rt305x,caf53319c088e2325f4faf8e099bd08d73f30c31.bin.log,51.24300003051758
ramips,rt305x,239a8f3cde0f8ee2422076da352b9db3ee881130.bin.log,48.46900010108948
ramips,rt305x,e747c3c301f75c112eb0c2de40e174045a06b2c6.bin.log,46.598000049591064
ramips,rt305x,b093da5b89ef59eb677d53f74549eeeddbc760e7.bin.log,50.3529999256134
ramips,rt305x,d5049f5e943909ac56a6be4bf2850f0a8ba366a9.bin.log,47.98200011253357
ramips,rt305x,f0e9965c847dbf5eca2778b3e13ca79097789270.bin.log,49.425999879837036
ramips,rt305x,03b431ad8a8d5836e487ccbb55035e95d78b37b6.bin.log,46.81500005722046
ramips,rt305x,b0d85497c7dab3d10b01de69a9a56ddca854982c.bin.log,49.138999938964844
ramips,rt305x,c20c7208a9481b9ee1b941ee1770f3ac89e3f4da.bin.log,42.401000022888184
ramips,rt305x,1643d8d1dccd0721a88bc93e8f0fd9e08ce13077.bin.log,57.293999910354614
ramips,rt305x,133fd5bbadf39881cac3be1144d10de894d7e8bd.bin.log,53.11800003051758
ramips,rt305x,d5797d34b6cb627636d67cdce698e7b1443cbc81.bin.log,53.25500011444092
ramips,rt305x,b3e2812a477e87d9653f3c7059263d8d195e681f.bin.log,49.53999996185303
ramips,rt305x,283f21269f50dea080ef0fdaf040584e94057c0e.bin.log,58.02799987792969
ramips,rt305x,e50f9028efb230d1051a7a24b599fd9ee7817434.bin.log,54.205000162124634
ramips,rt305x,660beaa87747d5184138d17890c1db80cc20026a.bin.log,45.75399994850159
ramips,rt305x,7307c82548b1b11a49ee35acc5786b9436241451.bin.log,49.990999937057495
ramips,rt305x,62d38b9c7251aea34e1fc1f839e699bc36aa0016.bin.log,53.74400019645691
ramips,rt305x,715d787857c4a8ae49fcdfa860fe2f3bc85869a1.bin.log,56.05199980735779
ramips,rt305x,b7accf9b38261633e92236437189c5eecec09242.bin.log,45.188000202178955
ramips,rt305x,2d7a0f6cd7323540209334b0a63e31811f1cef84.bin.log,49.626999855041504
ramips,rt305x,d925db499941900e447cba4b22108d58a908d19e.bin.log,47.57299995422363
ramips,rt305x,d152f00bf378cb175b79044829fde5137ff6d763.bin.log,47.83500003814697
ramips,rt305x,f758dbac1bc99bf2c21cf2c003762fd3f83ffdfe.bin.log,49.13900017738342
ramips,rt305x,f7e86424a3eee2b6c98361a16caa9168d7d13a81.bin.log,47.91499996185303
ramips,rt305x,4cac7e890ac5c1462549ed9a95f1ecffd21846fa.bin.log,51.75099992752075
ramips,rt305x,7ddf51cae57fd94aff722e0f9156402f42638ab3.bin.log,48.990999937057495
ramips,rt305x,6614d46b110742178bc77d29fc7d41de0e8e0c84.bin.log,47.50600004196167
ramips,rt305x,664232de9f243191045e077a4ba00f18978e5847.bin.log,53.967000007629395
ramips,rt305x,118aa50d7ae344f3229701e5c76ad5a2823cb8e0.bin.log,50.08899998664856
ramips,rt305x,5bca333411677e50ad207765613ccf899080d48b.bin.log,55.15999984741211
ramips,rt305x,bfab68702e610fa2e2578e3c5ff992d8b98966cb.bin.log,52.85599994659424
ramips,rt305x,6b4a59d561a4082966ad15706f23ee4c259c308f.bin.log,50.57100009918213
ramips,rt305x,6f65d5dbe341486e691220335a8cab950eb7a006.bin.log,49.686999797821045
ramips,rt305x,f99f7deea5e79fe276c7d3d9a6b34bf4f4d64443.bin.log,51.855000019073486
ramips,rt305x,b9585da84b1643a44fe2aed3596ac906fec77f03.bin.log,43.056999921798706
ramips,rt305x,8306459bf3c1d9bc600a5d5a23d1bf0daf997da2.bin.log,53.72199988365173
ramips,rt305x,a0a4e705e0dc655cac7bab9492b67a3c130174d4.bin.log,56.992999792099
ramips,rt305x,ee8e0d7eacbbe2865566880fa1327b6decbf9a5a.bin.log,57.72699999809265
ramips,rt305x,2874ea62ff6b330a1db8583e293d534b05aef9f6.bin.log,58.69700002670288
ramips,rt305x,4e7bee22680fb1fc6c204a88fc33ffe827722cff.bin.log,47.753000020980835
ramips,rt305x,c6b8ef0e4d82973cf7eddcd69e9e279e271116dd.bin.log,51.062999963760376
ramips,rt305x,c15de8b824fd8cce5576c9bbbc70f831c17fc58c.bin.log,46.41000008583069
ramips,rt305x,cb632b927f142cadbd73636a57df742da28b538c.bin.log,51.57100009918213
ramips,rt305x,dc0268d70e37e568508401136f0b7b9537452bd3.bin.log,51.026999950408936
ramips,rt305x,f0ac4fe588730f91f7600f26f2c9742fbd8e7a3a.bin.log,51.13199996948242
ramips,rt305x,9b215b507ce26d8a2274da998800bb326c843153.bin.log,50.58999991416931
ramips,rt305x,d3bd3f5be6f37a09718b6a657cd5f01723b1fc4d.bin.log,51.228999853134155
ramips,rt305x,33266a55cf8977689feb9440ae029955150d72c4.bin.log,49.128000020980835
ramips,rt305x,42faacbaa08586fcbdb8937de87ad5e3e529b1f3.bin.log,56.55299997329712
ramips,rt305x,c3136bda384b59a21a6e1bb594d5c29bd33c7ad7.bin.log,46.38100004196167
ramips,rt305x,23750950d1c832acc8df46e3cea89876f389b478.bin.log,56.025999784469604
ramips,rt305x,e9a6d3cdffe18fd0f05206048466c8498880ef89.bin.log,50.21199989318848
ramips,rt305x,bbff183f5c21553fe5071fdc5815d8fc6f5e3a12.bin.log,49.164000034332275
ramips,rt305x,a579ccf0c704c7381cb36e111ed13245d6814f22.bin.log,47.11399984359741
ramips,rt305x,07baedc4e4e5168269abc6fa4f8f6b16b152ba9d.bin.log,48.78400015830994
ramips,rt305x,17595d4a51607949239754dec62f5c04589e06dc.bin.log,45.44999980926514
ramips,rt305x,92461492b286ee1ecd550d3204a5ef2b8ab01673.bin.log,42.95900011062622
ramips,rt305x,d75a515dddd12cb1eb08d1505a36d5d1cee43579.bin.log,57.2189998626709
ramips,rt305x,3937c673d5660f8cd39bb9ed3085b13af047b42c.bin.log,54.81700015068054
ramips,rt305x,6e744e003a5d05f480bf50339114ec8819c0f6c9.bin.log,54.15900015830994
ramips,rt305x,3d936974a555a55519d13b5401cd759c28576a9c.bin.log,51.769999980926514
ramips,rt305x,7d9c4c737bef3c9676d6d1455859e6ce7dcb27d4.bin.log,57.396000146865845
ramips,rt305x,c9cd5f0a07075112c08d11361d5902525d77099b.bin.log,45.34299993515015
ramips,rt305x,72c4d272a74e1296dc0477272845db36aad1dae6.bin.log,57.771000146865845
ramips,rt305x,52a11ed60f7e5c1cb0e4cbeb92d0ec4d9f477dcf.bin.log,54.459999799728394
ramips,rt305x,368135962e471701276b9b040162a8e74f8fe58f.bin.log,48.5789999961853
ramips,rt305x,9e96ea9086c5009d8758ff2410f8db53a1437874.bin.log,49.03499984741211
ramips,rt305x,249ddefd7aa91af6d40794887e643ff70e2d2f98.bin.log,49.30000019073486
ramips,rt305x,30615f976445968c0c83feb1bac4600258d3b504.bin.log,59.79299998283386
ramips,rt305x,a3cd1b8f3121cf68798bc04bbd5b7d510ca5b206.bin.log,43.545000076293945
ramips,rt305x,a24c9d89cdee27ad18b33d668d698fb63418c92c.bin.log,57.65400004386902
ramips,rt305x,f8f482707c01d98ebacca06f5fe4f257ba05650e.bin.log,56.96399998664856
ramips,rt305x,9672e986b63f964c238352e44e345dacde995c38.bin.log,48.24000000953674
ramips,rt305x,1ae92ac84d8daac8b124e36e0d74c707e4b2efa6.bin.log,48.174999952316284
ramips,rt305x,3f7e896be1ff33646848f4f89d86cf2dccfa6f3d.bin.log,39.76899981498718
ramips,rt305x,e97c46c649c1c6904753cbad121ce09412d5c497.bin.log,51.924999952316284
ramips,rt305x,9fe66d8460a05ad13a0b3b7134f2a3b6d175f9e5.bin.log,39.12899994850159
ramips,rt305x,b420e2b33a155df948565c7c7fae87a25c698860.bin.log,42.77499985694885
ramips,rt305x,0c598fadbb1e629a15ddfc181b16055d19f347ca.bin.log,43.38300013542175
ramips,rt305x,3739b99d4226942f60dce8655691db598ed2393c.bin.log,42.89999985694885
ramips,rt305x,14cf8548823b91fd5b0e3ba75b6d8a65dd5ab0a9.bin.log,55.36899995803833
ramips,rt305x,a9f0cd44f4dc99a1c726f92a03baccf22df589d7.bin.log,49.49000000953674
ramips,rt305x,d3842458ab1c5429d7a27a1688df0d3ea3927777.bin.log,50.875
ramips,rt305x,e5319e5a57aa1ab93caef09a4b76a9c44176a3b7.bin.log,45.16700005531311
ramips,rt305x,0af4fc2b09b519e42824a1be955e02fc726f473e.bin.log,47.793999910354614
ramips,rt305x,d73c2e67099cc3aed8b89f4cf5b8c231027db328.bin.log,48.454999923706055
ramips,rt305x,26cb9a3aa50dc2904d58c82b4d9b2bfe19708527.bin.log,59.28800010681152
ramips,rt305x,e4dbf04649b532c7c81bbd2b614cf1ed7a6df6dc.bin.log,52.02900004386902
ramips,rt305x,60ceaf85e2829888c4c8bef39de86be6030a637d.bin.log,47.937999963760376
ramips,rt305x,ce25439042ca32dd8566bb36f84190c53f62ff1b.bin.log,59.187000036239624
ramips,rt305x,0b38311c35461a92b21d2afaacaf491ef51b8836.bin.log,49.651000022888184
ramips,rt305x,0cc79a1731b2e4fe09ec88b617ed3414b10fd869.bin.log,55.15700006484985
ramips,rt305x,b0d06d0ed55c77f1e1db95a0a1e3802b54555e78.bin.log,52.0789999961853
ramips,rt305x,82fe2a941fb4c710b84ee7bcdaf98e188d57dde2.bin.log,53.86999988555908
ramips,rt305x,cca4e603d7094f5e950c0b03284a085dafc20176.bin.log,47.79199981689453
ramips,rt305x,0af7a5734233625ed5fc3e0d42d7d44f1d4aa9ec.bin.log,48.062000036239624
ramips,rt305x,7c31167ec3192933aaf59a9fcf138d3ee8964bae.bin.log,55.87599992752075
ramips,rt305x,83955fb1a9808fe59b637fb2161276dbc1978fc0.bin.log,53.25
ramips,rt305x,043ec22bb4db0a6ee22b0c6254e3cdfab124bc0d.bin.log,53.74400019645691
ramips,rt305x,887bd820daf920fd2e378b97d75366dbfc5f87e5.bin.log,51.91600012779236
ramips,rt305x,7ae009c7a28fda684129890d8429a8ffd75b2bf7.bin.log,50.94799995422363
ramips,rt305x,4c101da93594023135551586941c081192012ec1.bin.log,46.75600004196167
ramips,rt305x,55a826a0d2a10e5fff9020a22bf74a552d86d0ed.bin.log,58.49600005149841
ramips,rt305x,be13eaa0c5c501b77701a74de9c0a442510a30b5.bin.log,48.47200012207031
ramips,rt305x,0333656e43ac61f73124d07e480d6284f3258977.bin.log,46.812000036239624
ramips,rt305x,f37e681a049ef00fe45d6c399151f8c7b53d0542.bin.log,56.63699984550476
ramips,rt305x,03f1f2013357c5f35d191a03a8aa7628d3522bf2.bin.log,52.89199995994568
ramips,rt305x,b5f88e27601b925f03d5bad20822ed1e8c2e2877.bin.log,48.63600015640259
ramips,rt305x,a2ae698752ee61113bae9bd2d255163705a54ad0.bin.log,46.63199996948242
ramips,rt305x,430d124f366fd57dd816775c8c6ca11122ceda92.bin.log,46.57699990272522
ramips,rt305x,9ee24f2fac10995f5f882d7ad94a916397798f94.bin.log,51.769999980926514
ramips,rt305x,193fe1efc3ee8e62b36e906ec1f237750c32aa75.bin.log,52.212000131607056
ramips,rt305x,2a868dcd29072817f3e26a285cc0e781cdf1f10d.bin.log,50.35599994659424
ramips,rt305x,e4d1c5043bd0c0499f618d7514ca767b331aa37f.bin.log,52.414000034332275
ramips,rt305x,1460bcaf2e9bd08aae72995375e6ee38b0321580.bin.log,57.0
ramips,rt305x,f4a4e22514587c9f939166d6375f270796c2478a.bin.log,45.700000047683716
ramips,rt305x,a16cebf96735e7db4a641db3c88a8920fc8541e1.bin.log,56.954999923706055
ramips,rt305x,d3ece821607a83b693358190accab5ac8a4419b7.bin.log,45.03200006484985
ramips,rt305x,c601e45d1cec61ee3e77d8ecf5a67e2e2fbd97a4.bin.log,42.104000091552734
ramips,rt305x,b86667ca62178a698ca625be076d7c15400f6142.bin.log,45.33399987220764
ramips,rt305x,6989b2c77558c4a30197d8f9ddb46aba49008b61.bin.log,59.24600005149841
ramips,rt305x,466e6afd97aa07563a951c38e68a7585e8e7a0cf.bin.log,48.26300001144409
ramips,rt305x,2fdb2e17c815b2e52bb7760818e5096b6517bc52.bin.log,50.69799995422363
ramips,rt305x,05583cf3bb55c272cf44abdebf5b72a6ea819194.bin.log,55.04099988937378
ramips,rt305x,d78c656f27ca0567ea3bf445e67068407efc5a13.bin.log,50.194000005722046
ramips,rt305x,38280edb4c8fe5eab57f8c209f33d591c5c489e8.bin.log,48.65900015830994
ramips,rt305x,f83d8c92352d4fa7c01c943870a258933a752632.bin.log,49.370999813079834
ramips,rt305x,40778a6858bb90c6a1403bdc3efec591b393f35e.bin.log,54.64999985694885
ramips,rt305x,6e49bc452bfb3dbf6063450afcae64adca5be2a4.bin.log,40.60000014305115
ramips,rt305x,d9dcd5903a10df4d83df47b2c7dd577505395b8b.bin.log,49.02400016784668
ramips,rt305x,c306a6698285981d1c30e3ccfbefdaee82d0917f.bin.log,53.42300009727478
ramips,rt305x,1e4641409a963a98cb6e959e7dee90647366630a.bin.log,57.019999980926514
ramips,rt305x,aa96b7d3ff73d9db7bc8a2ca299d9c36e1a80dea.bin.log,49.86999988555908
ramips,rt305x,c12f45a870b6aeaf12abc1bbd50cc5f7edd06107.bin.log,51.40399980545044
ramips,rt305x,3a2e0909cb2b5baae94657af6000ad814220d46b.bin.log,52.01899981498718
ramips,rt305x,0f263acd78d03c1b622a4694ba680dfb979f2741.bin.log,48.62599992752075
ramips,rt305x,26a746a6b96c207a7928987325719bc175e60d0c.bin.log,47.28099989891052
ramips,rt305x,4403a8e2de9a8aa006a2a0fead01269284c7b46d.bin.log,52.384000062942505
ramips,rt305x,831d25a7870dc1e9f649004abbee1fa0c1a0c303.bin.log,48.263999938964844
ramips,rt305x,2c9180028f0787b2d96cb18b455bc12a7a77627a.bin.log,52.92899990081787
ramips,rt305x,57fb2e637539c5467699a8c7608966502b7b2b5a.bin.log,40.12100005149841
ramips,rt305x,2ea1ddc1ead5017452ef61c42ec59fe355fc3669.bin.log,51.888999938964844
ramips,rt305x,6cb713887c1a341b2adc957dd4d444c5a418f192.bin.log,44.82599997520447
ramips,rt305x,3f6757496e5950802532d7e15ef40303b9d7f3e4.bin.log,55.74799990653992
ramips,rt305x,e600ce0b3b01a016cc9459b71c086d2dc546af5d.bin.log,57.115999937057495
ramips,rt305x,74970913d78aefcceacf62b6c3ec5bbd98cde147.bin.log,57.253000020980835
